time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.379999999999995,-6.07265773263,0.727271897938,27.5484296686,0.146699971397,0.288140972975,0.0,-4.86667884052,0.767137827244,5.77169243436,0.107599802752,0.0357264211157,0.0,431.65273830562285,432.1850811414113,430.8292865024702,431.380387131766
4.439999999999993,-6.37016949966,0.775817134338,27.8939633021,0.153542864929,0.307322181535,0.0,-5.05184166885,0.851439674102,5.74492334673,0.113317935581,0.0797583752141,0.0,451.7912267039978,455.3301886199645,453.0268155965354,453.49680594505946
4.499999999999992,-6.67975877883,0.82985708819,28.23984541,0.164304192158,0.31243539635,0.0,-5.26820800404,0.950715945939,5.78333189516,0.133955466246,0.084942752008,0.0,476.37760675443417,476.77884830740226,475.81789009368265,477.4075604720661
4.559999999999991,-7.00234878622,0.889977112672,28.5875629589,0.172879921985,0.321446650422,0.0,-5.48549801565,1.05387958603,5.80599328326,0.124627483669,0.105449408132,0.0,473.65928523172136,475.2406583813658,474.3090434880064,473.6064828545098
4.6199999999999894,-7.33753614582,0.956104270066,28.9346738907,0.181927519748,0.328653959089,0.0,-5.68805264161,1.15098365074,5.76357159152,0.109648623965,0.114596799469,0.0,455.849494468557,456.59010854404846,456.0688482117846,454.88309649366863
4.679999999999988,-7.68519362252,1.02826858668,29.2795953419,0.188596775637,0.337739211421,0.0,-5.90127162608,1.254879559,5.73281561236,0.104943323697,0.129723149372,0.0,460.78120902102864,461.9881159730438,461.88269665296866,461.5211554945277
4.739999999999987,-8.04402121196,1.10580362654,29.6175334753,0.199780775552,0.345593918264,0.0,-6.06050947699,1.33030267491,5.5319484638,0.127989849258,0.131684600139,0.0,403.29416797920163,403.4888279937468,403.9349735051226,406.0213444199732
4.799999999999986,-8.41442612279,1.18903264166,29.9484494515,0.211879311639,0.353581520398,0.0,-6.28699311036,1.44481115156,5.49742784664,0.103729606549,0.127044975859,0.0,463.3467083078338,462.99648426835734,462.97940034533974,461.07855946621424
4.859999999999984,-8.79875972296,1.27938288307,30.277549173,0.21981478833,0.368187545406,0.0,-6.5251837896,1.56721910468,5.47099657364,0.0881468592514,0.154817183749,0.0,466.9553921006591,469.13365417705876,468.6664209942242,467.46117665130583
4.919999999999983,-9.19634347623,1.37646309308,30.6015837528,0.23988536089,0.382195113359,0.0,-6.72865787442,1.66993639749,5.32920137736,0.129079947592,0.177441849648,0.0,431.8312714227525,433.76204161527806,429.80290105864486,433.26873541640344
4.979999999999982,-9.60648084649,1.4799951003,30.9172482245,0.248165821651,0.392832842005,0.0,-6.94348611375,1.78152594465,5.19220419432,0.119772237731,0.176864340695,0.0,436.2224396984183,436.20513802352957,436.301076587585,435.5378344681839
5.0399999999999805,-10.0292824516,1.59006950397,31.2235881134,0.262144321051,0.403844283014,0.0,-7.15084144756,1.88833407772,5.01846164586,0.147145877364,0.182691117528,0.0,424.5118324818756,425.0441654843683,423.2283055358639,425.59467695178233
